Title,Release Date,Production Year,Format,AVS,Catalogue
Carnival Row,2019-01-01,2019,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58495088,https://beqcatalogue.readthedocs.io/en/latest/58495088/
The Christmas Chronicles,2018-01-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57332572,https://beqcatalogue.readthedocs.io/en/latest/57332572/
Close,2019-01-01,2019,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57512358,https://beqcatalogue.readthedocs.io/en/latest/57512358/
Cosmos: Possible Worlds,2020-01-01,2020,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59472392,https://beqcatalogue.readthedocs.io/en/latest/59472392/
Counterpart S1,2018-01-01,2018,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59409318,https://beqcatalogue.readthedocs.io/en/latest/59409318/
Counterpart S2,2019-01-01,2018,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59409356,https://beqcatalogue.readthedocs.io/en/latest/59409356/
Curon S1,2020-01-01,2020,Netflix DD+(Italian),https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59899480,https://beqcatalogue.readthedocs.io/en/latest/59899480/
Cursed S1,2020-01-01,2020,Netflix DD+ Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59961698,https://beqcatalogue.readthedocs.io/en/latest/59961698/
Da 5 Bloods,2020-01-01,2020,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59807592,https://beqcatalogue.readthedocs.io/en/latest/59807592/
Daredevil S3,2018-01-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57004930,https://beqcatalogue.readthedocs.io/en/latest/57004930/
Dark S1,2017-01-01,2017,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56824798,https://beqcatalogue.readthedocs.io/en/latest/56824798/
Dark S2,2019-01-01,2017,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58220820,https://beqcatalogue.readthedocs.io/en/latest/58220820/
Dark S3,2020-01-01,2017,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59869508,https://beqcatalogue.readthedocs.io/en/latest/59869508/
The Dark Crystal: Age of Resistance S1,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58495020,https://beqcatalogue.readthedocs.io/en/latest/58495020/
Defending Jacob,2020-01-01,2020,AppleTV DD+ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59557270,https://beqcatalogue.readthedocs.io/en/latest/59557270/
The Defiant Ones,2017-01-01,2017,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57623132,https://beqcatalogue.readthedocs.io/en/latest/57623132/
The Dirt,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57811576,https://beqcatalogue.readthedocs.io/en/latest/57811576/
Dolemite is My Name,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58732754,https://beqcatalogue.readthedocs.io/en/latest/58732754/
Doom Patrol S1,2019-01-01,2019,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59421054,https://beqcatalogue.readthedocs.io/en/latest/59421054/
Dracula,2020-01-01,2020,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59054808,https://beqcatalogue.readthedocs.io/en/latest/59054808/
Earthquake Bird,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58825176,https://beqcatalogue.readthedocs.io/en/latest/58825176/
El Hoyo,2019-01-01,2019,Netflix DD+ (Spanish),https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59729136,https://beqcatalogue.readthedocs.io/en/latest/59729136/
Eurovision Song Contest: The Story of Fire Saga,2020-01-01,2020,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59873410,https://beqcatalogue.readthedocs.io/en/latest/59873410/
The Expanse S4,2019-01-01,2015,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58953556,https://beqcatalogue.readthedocs.io/en/latest/58953556/
Extraction,2020-01-01,2020,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59542552,https://beqcatalogue.readthedocs.io/en/latest/59542552/
Fatal Affair,2020-01-01,2020,Netflix DD+ Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59959016,https://beqcatalogue.readthedocs.io/en/latest/59959016/
For All Mankind,2019-01-01,2019,AppleTV DD+ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58792374,https://beqcatalogue.readthedocs.io/en/latest/58792374/
Formula 1: Drive to Survive S1,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57773258,https://beqcatalogue.readthedocs.io/en/latest/57773258/
Formula 1: Drive to Survive S2,2020-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59326722,https://beqcatalogue.readthedocs.io/en/latest/59326722/
Fractured,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58674940,https://beqcatalogue.readthedocs.io/en/latest/58674940/
Free Solo,2019-01-01,2018,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57696522,https://beqcatalogue.readthedocs.io/en/latest/57696522/
Furie (Vietnamese),2019-01-01,2019,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58567996,https://beqcatalogue.readthedocs.io/en/latest/58567996/
Giri/Haji,2019-01-01,2019,Netflix DD+ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59409964,https://beqcatalogue.readthedocs.io/en/latest/59409964/
Good Omens S1,2020-01-01,2020,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59853572,https://beqcatalogue.readthedocs.io/en/latest/59853572/
Greyhound,2020-01-01,2020,Apple TV+ DD+ Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59929620,https://beqcatalogue.readthedocs.io/en/latest/59929620/
Hamilton,2020-01-01,2020,Disney+ DD+ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59899408,https://beqcatalogue.readthedocs.io/en/latest/59899408/
Hanna S1,2019-01-01,2019,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57869412,https://beqcatalogue.readthedocs.io/en/latest/57869412/
Hanna S2,2020-01-01,2019,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59897520,https://beqcatalogue.readthedocs.io/en/latest/59897520/
The Haunting of Hill House,2018-01-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56963758,https://beqcatalogue.readthedocs.io/en/latest/56963758/
The Highwaymen,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57834812,https://beqcatalogue.readthedocs.io/en/latest/57834812/
Home Before Dark S1,2020-01-01,2020,AppleTV DD+ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59475968,https://beqcatalogue.readthedocs.io/en/latest/59475968/
Homecoming S2,2018-01-01,2018,Amazon Prime,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59692332,https://beqcatalogue.readthedocs.io/en/latest/59692332/
His Dark Materials S1,2019-01-01,2019,Source,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58958208,https://beqcatalogue.readthedocs.io/en/latest/58958208/
Hunters,2029-01-01,2020,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59284010,https://beqcatalogue.readthedocs.io/en/latest/59284010/
I Am Mother,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58154736,https://beqcatalogue.readthedocs.io/en/latest/58154736/
I Am Not Okay With This,2020-01-01,2020,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59306080,https://beqcatalogue.readthedocs.io/en/latest/59306080/
I Know This Much Is True S1,2020-01-01,2020,Amazon DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59960014,https://beqcatalogue.readthedocs.io/en/latest/59960014/
The I-Land,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58682728,https://beqcatalogue.readthedocs.io/en/latest/58682728/
The Innocents,2018-01-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59907666,https://beqcatalogue.readthedocs.io/en/latest/59907666/
In the Shadow of the Moon,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58643628,https://beqcatalogue.readthedocs.io/en/latest/58643628/
In the Tall Grass,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58643818,https://beqcatalogue.readthedocs.io/en/latest/58643818/
The Irishman,2018-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58881186,https://beqcatalogue.readthedocs.io/en/latest/58881186/
Iron Fist Season 2,2018-01-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56884330,https://beqcatalogue.readthedocs.io/en/latest/56884330/
Jack Ryan S1,2018-01-01,2018,Amazon Prime DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56752898,https://beqcatalogue.readthedocs.io/en/latest/56752898/
Jack Ryan S2,2019-01-01,2018,Amazon Prime DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58760196,https://beqcatalogue.readthedocs.io/en/latest/58760196/
The King,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58767220,https://beqcatalogue.readthedocs.io/en/latest/58767220/
Klaus,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58826418,https://beqcatalogue.readthedocs.io/en/latest/58826418/
Lost in Space S1,2018-01-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58441480,https://beqcatalogue.readthedocs.io/en/latest/58441480/
The Last Days of American Crime,2020-01-01,2020,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59807390,https://beqcatalogue.readthedocs.io/en/latest/59807390/
Lost in Space S2,2019-01-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58998894,https://beqcatalogue.readthedocs.io/en/latest/58998894/
Lost Girls,2020-01-01,2020,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59387352,https://beqcatalogue.readthedocs.io/en/latest/59387352/
"Love, Death + Robots",2019-03-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57762096,https://beqcatalogue.readthedocs.io/en/latest/57762096/
Lucky Day,2019-01-01,2019,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58681832,https://beqcatalogue.readthedocs.io/en/latest/58681832/
The Main Event,2020-01-01,2020,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59475740,https://beqcatalogue.readthedocs.io/en/latest/59475740/
The Mandalorian S1,2019-01-01,2019,Disney+ DD+ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58810698,https://beqcatalogue.readthedocs.io/en/latest/58810698/
Messiah,2020-01-01,2020,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59048738,https://beqcatalogue.readthedocs.io/en/latest/59048738/
Mindhunter S1,2017-01-01,2017,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58448044,https://beqcatalogue.readthedocs.io/en/latest/58448044/
Mindhunter S1,2017-01-01,2017,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58447722,https://beqcatalogue.readthedocs.io/en/latest/58447722/
Mowgli,2018-01-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57251172,https://beqcatalogue.readthedocs.io/en/latest/57251172/
Mr.Robot S4,2019-01-01,2015,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59068270,https://beqcatalogue.readthedocs.io/en/latest/59068270/
Mr.Mercedes S1,2017-01-01,2017,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59410418,https://beqcatalogue.readthedocs.io/en/latest/59410418/
Mr.Mercedes S2,2018-01-01,2017,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59410474,https://beqcatalogue.readthedocs.io/en/latest/59410474/
Mr.Mercedes S3,2019-01-01,2017,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59410502,https://beqcatalogue.readthedocs.io/en/latest/59410502/
Murder Mystery,2019-01-01,2019,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58207356,https://beqcatalogue.readthedocs.io/en/latest/58207356/
Mythic Quest:Raven's Banquet S1,2020-01-01,2020,AppleTV DD+ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59245344,https://beqcatalogue.readthedocs.io/en/latest/59245344/
Narcos:Mexico Season 1,2018-01-01,2018,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57345682,https://beqcatalogue.readthedocs.io/en/latest/57345682/
Narcos:Mexico Season 2,2019-01-01,2018,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59242400,https://beqcatalogue.readthedocs.io/en/latest/59242400/
Next Gen,2018-09-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56773224,https://beqcatalogue.readthedocs.io/en/latest/56773224/
Night on Earth Season 1,2020-01-01,2020,Netflix DD+ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59254446,https://beqcatalogue.readthedocs.io/en/latest/59254446/
Noelle,2019-01-01,2019,Disney+ DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58839118,https://beqcatalogue.readthedocs.io/en/latest/58839118/
October Faction,2020-01-01,2020,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59142448,https://beqcatalogue.readthedocs.io/en/latest/59142448/
Okja,2017-01-01,2017,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56800284,https://beqcatalogue.readthedocs.io/en/latest/56800284/
The Old Guard,2020-01-01,2020,Netflix DD+ Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59929730,https://beqcatalogue.readthedocs.io/en/latest/59929730/
Omniscient S1,2020-01-01,2020,Netflix DD+ Portuguese,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59194806,https://beqcatalogue.readthedocs.io/en/latest/59194806/
Once Upon a Time in London,2019-01-01,2019,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58686238,https://beqcatalogue.readthedocs.io/en/latest/58686238/
The Order S1,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59903974,https://beqcatalogue.readthedocs.io/en/latest/59903974/
The Order S2,2020-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59903996,https://beqcatalogue.readthedocs.io/en/latest/59903996/
Outlaw King,2018-11-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57088484,https://beqcatalogue.readthedocs.io/en/latest/57088484/
The Outsider S1,2020-01-01,2020,HBO,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59128586,https://beqcatalogue.readthedocs.io/en/latest/59128586/
Ozark S1,2018-01-01,2018,Netflix DD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59292632,https://beqcatalogue.readthedocs.io/en/latest/59292632/
Point Blank,2019-01-01,2018,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56805602,https://beqcatalogue.readthedocs.io/en/latest/56805602/
Ozark S3,2020-01-01,2018,Netflix DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59418556,https://beqcatalogue.readthedocs.io/en/latest/59418556/
Penny Dreadful: City of Angels S1,2020-01-01,2020,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59878218,https://beqcatalogue.readthedocs.io/en/latest/59878218/
Polar,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57503442,https://beqcatalogue.readthedocs.io/en/latest/57503442/
The Punisher S1,2017-01-01,2017,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57271218,https://beqcatalogue.readthedocs.io/en/latest/57271218/
The Punisher S2,2019-01-01,2017,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57475704,https://beqcatalogue.readthedocs.io/en/latest/57475704/
The Quarry,2019-01-01,2020,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59527126,https://beqcatalogue.readthedocs.io/en/latest/59527126/
Ragnarok S1,2020-01-01,2020,Netflix DD+ (Norweigian),https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59203538,https://beqcatalogue.readthedocs.io/en/latest/59203538/
Raising Dion S1,2019-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58682226,https://beqcatalogue.readthedocs.io/en/latest/58682226/
The Report,2019-01-01,2019,Amazon Prime DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59236216,https://beqcatalogue.readthedocs.io/en/latest/59236216/
Rim of the World,2020-01-01,2019,Netflix DD+ ATMOS,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58109020,https://beqcatalogue.readthedocs.io/en/latest/58109020/
